sb21,sb26
0.0005463039666022317,0.03226652789374801
0.0005312946689629288,0.03294060416070136
0.0005110026228255986,0.032913143920945215
0.0005015109649473735,0.0328994208597827
0.0005064693854765647,0.03288283642306111
0.0004974819825901832,0.0328878353545358
0.0004939189245552502,0.032905409616039674
0.0004958057426651535,0.033308253854068465
0.0005031458731440223,0.03335413674796761
0.0005131133962611199,0.03341536869372729
0.0005245985796490557,0.03350381969272204
0.0004695288475439802,0.03397725340610827
0.00048290893489004206,0.03409185280575715
0.0004980021079753172,0.034226347715281685
0.0005276110296358219,0.03476608967654936
0.0005476741571384052,0.03494383296385482
0.0004976245440825817,0.03514440741412214
0.0005200463864524663,0.03535783720055526
0.0005584669290710148,0.035605236386888846
0.000512803376881893,0.03627823642961051
0.0005418504166042387,0.03659455206066753
0.0005130824354974774,0.03692956086749856
0.0005469894779656907,0.037273154974217626
0.0005219774451277913,0.03766830592214818
0.0005613089380463211,0.03852811889226495
0.000540636825552638,0.03853703719051005
0.000600104245645002,0.03947699422492915
0.0005702534601651423,0.039549426779796046
0.0005568915288899562,0.04057768668360392
0.000627248727457815,0.040734704002838885
0.000604593054810212,0.041845961732945025
0.0005999875666770882,0.04253791787761812
0.000598408042547686,0.04331435386502535
0.0006000257089515302,0.04410522322769942
0.0006050122986336866,0.04447412728506862
0.0006135393766162602,0.04536980867898311
0.0006257776208824927,0.04583464139159833
0.0006418960604705954,0.04684478461935908
0.0005740772310410508,0.047946036646170934
0.0006141119567569147,0.04910260730780171
0.000642303591220049,0.04924923687336165
0.0006750365053741346,0.050520125838160096
0.0006384663422641397,0.05188595893602581
0.0006802302856356595,0.0527642405322109
0.0006519538791723179,0.053726312448947246
0.000612108162643855,0.054735333480781447
0.0006901921300328947,0.05583791199971227
0.0006844738333240762,0.05702162120727274
0.0007100987802990167,0.05827518180094724
0.000727294904635434,0.0596086353833961
0.0007514323405041042,0.06042853406454552
0.0007826771639925931,0.06191053036974574
0.0008211783395494761,0.06350842209837557
0.0008670664831935014,0.06456643015156446
0.000920452723480397,0.06567849540119593
0.0008842299515826053,0.06686227526521647
0.0009705212321359553,0.06811786990812763
0.0010466764009045466,0.06885072898635462
0.001050638198959196,0.07024822851861814
0.0011421995339070971,0.07181614910770648
0.001134693693460343,0.07276533480293214
0.0011613253980676474,0.07438812999688817
0.0011762185192622401,0.07547488575881321
0.0011921198431121395,0.0767440165845373
0.0012417010016105587,0.07721690511123837
0.0012717634492909792,0.0786358891255912
0.001335369838019395,0.07999802264404651
0.0014001849461123435,0.08078732724639172
0.0014792733062098293,0.08245264717540693
0.0015391374959620055,0.08320805449519314
0.0015260049491988847,0.08418352152135482
0.001600111237717673,0.08460968578240348
0.001601276725812351,0.08652724652728867
0.0015907783743776506,0.0870759879866243
0.0017039064389638952,0.08768079905520841
0.0017255202979893386,0.08809581605955212
0.0017536821243997584,0.08879809450659865
0.0017881988682573646,0.08955017009102065
0.002102323921256836,0.09059871723411643
0.001850167507141594,0.0905854580815407
0.0019025724112924334,0.09086916074137459
0.001935419250149525,0.0912178824337192
0.001998578467600274,0.09247316591170349
0.0019659232405075723,0.09201180388482551
0.002014719263755648,0.09248570681317103
0.0019755506183665983,0.09239314055174545
